work_year,employment_type,job_title,salary,salary_currency,company_location,country,code,country_name,skills,industry,posting_date,season,quarter
2023,FT,Data Scientist,120000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2023-07-04,Summer,3
2023,FT,Research Scientist,248100,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2023-11-08,Autumn,4
2023,FT,Research Scientist,145900,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2023-05-18,Spring,2
2023,FT,Data Scientist,120000,USD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2023-12-26,Winter,4
2023,FT,Data Scientist,110000,USD,CA,Canada,,,"Machine Learning, Python, SQL, Statistics",Technology,2023-07-19,Summer,3
2023,FT,Data Engineer,291500,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-06-18,Summer,2
2023,FT,Data Engineer,180000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-08-01,Summer,3
2023,FT,Machine Learning Engineer,62000,GBP,GB,United Kingdom,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2023-04-06,Spring,2
2023,FT,Machine Learning Engineer,52000,GBP,GB,United Kingdom,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2023-09-07,Autumn,3
2023,FT,Data Engineer,161800,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-02-06,Winter,1
2023,FT,Data Engineer,141600,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-05-13,Spring,2
2023,FT,Machine Learning Engineer,48000,GBP,GB,United Kingdom,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2023-06-03,Summer,2
2023,FT,Machine Learning Engineer,38000,GBP,GB,United Kingdom,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2023-07-28,Summer,3
2023,FT,Data Engineer,166000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-03-04,Spring,1
2023,FT,Data Engineer,128000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-10-15,Autumn,4
2023,FT,Data Architect,170000,USD,US,United States,,,"Communication, Python, SQL",General,2023-02-22,Winter,1
2023,FT,Data Architect,110000,USD,US,United States,,,"Communication, Python, SQL",General,2023-06-11,Summer,2
2023,FT,Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-04-25,Spring,2
2023,FT,Data Engineer,75000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-08-25,Summer,3
2023,FT,Data Engineer,236000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-01-28,Winter,1
2023,FT,Data Engineer,182000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-09-15,Autumn,3
2022,FT,Data Analyst,1125000,INR,IN,India,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-05,Spring,1
2022,FT,Data Scientist,130000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-11-16,Autumn,4
2023,FT,Data Analyst,150000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2023-09-26,Autumn,3
2023,FT,Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2023-08-06,Summer,3
2023,FT,Machine Learning Engineer,261500,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2023-03-14,Spring,1
2023,FT,Machine Learning Engineer,134500,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2023-07-17,Summer,3
2022,FT,Data Scientist,1100000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-28,Winter,4
2023,FT,Data Scientist,130000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2023-06-16,Summer,2
2023,FT,Data Scientist,90000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2023-08-08,Summer,3
2023,FT,Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-04-02,Spring,2
2023,FT,Data Engineer,135000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2023-04-21,Spring,2
2022,FT,Manager Data Management,125000,USD,US,United States,,,"Communication, Python, SQL",General,2022-08-11,Summer,3
2022,FT,Data Engineer,175000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-05,Autumn,4
2022,FT,Data Engineer,155000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-17,Spring,2
2022,FT,Data Engineer,153600,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-21,Winter,1
2022,FT,Data Engineer,106800,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-03-17,Spring,1
2022,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-01-27,Winter,1
2022,FT,Data Scientist,140000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-17,Winter,4
2022,FT,Data Science Consultant,122000,USD,US,United States,,,"Communication, Python, SQL",General,2022-03-10,Spring,1
2022,FT,Data Science Consultant,94500,USD,US,United States,,,"Communication, Python, SQL",General,2022-10-16,Autumn,4
2022,FT,Data Engineer,170000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-23,Winter,1
2022,FT,Data Engineer,130000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-07,Winter,1
2022,FT,Data Science Consultant,145000,USD,US,United States,,,"Communication, Python, SQL",General,2022-06-10,Summer,2
2022,FT,Data Science Consultant,128000,USD,US,United States,,,"Communication, Python, SQL",General,2022-10-11,Autumn,4
2022,FT,Data Engineer,145000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-03,Autumn,4
2022,FT,Data Engineer,100000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-18,Summer,3
2022,FT,Data Engineer,175000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-07,Spring,2
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-07-20,Summer,3
2022,FT,Data Engineer,145000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-07,Winter,4
2022,FT,Data Engineer,115000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-22,Winter,1
2022,FT,Applied Machine Learning Scientist,150000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-12-25,Winter,4
2022,FT,Data Analyst,150000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-08-04,Summer,3
2022,FT,Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-17,Winter,1
2022,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-01-10,Winter,1
2022,FT,Data Scientist,127500,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-21,Summer,2
2022,FT,Data Scientist,126500,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-10-04,Autumn,4
2022,FT,Data Scientist,51000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-10-10,Autumn,4
2022,FT,Data Engineer,260000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-26,Winter,4
2022,FT,Data Engineer,175000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-23,Winter,1
2022,FT,Applied Data Scientist,40000,USD,PK,Pakistan,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-04-06,Spring,2
2022,FT,AI Programmer,40000,USD,AU,Australia,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2022-09-28,Autumn,3
2022,FT,Data Engineer,250000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-08,Spring,2
2022,FT,Data Engineer,63000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-18,Spring,2
2022,FT,Machine Learning Engineer,210000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-11-11,Autumn,4
2022,FT,Machine Learning Engineer,160000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-02-17,Winter,1
2022,FT,Data Scientist,272550,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-03-08,Spring,1
2022,FT,Data Scientist,198200,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-07,Winter,4
2022,FT,Data Scientist,90000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-09-10,Autumn,3
2022,FT,Data Scientist,50000,EUR,FR,France,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-02-19,Winter,1
2022,FT,Data Scientist,220000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-04-09,Spring,2
2022,FT,Data Scientist,146000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-05-01,Spring,2
2022,FT,Data Analyst,150000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-09-01,Autumn,3
2022,FT,Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-05,Spring,1
2022,FT,Machine Learning Software Engineer,248400,USD,CA,Canada,,,"Deep Learning, Git, Java, Python, Scikit-learn, System Design, TensorFlow",Technology,2022-10-08,Autumn,4
2022,FT,Machine Learning Software Engineer,183600,USD,CA,Canada,,,"Deep Learning, Git, Java, Python, Scikit-learn, System Design, TensorFlow",Technology,2022-04-10,Spring,2
2022,FT,Data Engineer,150000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-25,Winter,1
2022,FT,Data Engineer,150000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-07-05,Summer,3
2022,FT,Machine Learning Developer,40000,USD,AU,Australia,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-10-20,Autumn,4
2022,FT,Lead Data Scientist,4460000,INR,IN,India,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-01,Summer,2
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-11,Winter,1
2022,FT,Data Engineer,95000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-04,Spring,2
2022,FT,Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-28,Spring,2
2022,FT,Data Engineer,135000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-24,Winter,1
2022,FT,Data Science Consultant,23000,EUR,IT,Italy,,,"Communication, Python, SQL",General,2022-06-22,Summer,2
2022,FT,Data Engineer,216000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-07,Winter,4
2022,FT,Data Engineer,144000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-06-08,Summer,2
2022,FT,Data Engineer,85000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-03,Summer,3
2022,FT,Data Engineer,65000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-09,Winter,4
2022,FT,Data Analyst,149000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-22,Spring,1
2022,FT,Data Analyst,119000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-09,Winter,1
2022,FT,Data Scientist,140000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-03-27,Spring,1
2022,FT,Data Scientist,120000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-11-10,Autumn,4
2022,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-01-10,Winter,1
2022,FT,Data Scientist,110000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-11-13,Autumn,4
2022,FT,Machine Learning Engineer,246000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-03-09,Spring,1
2022,FT,Machine Learning Engineer,201000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-02-16,Winter,1
2022,FT,Data Scientist,190000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-15,Winter,4
2022,FT,Data Scientist,155000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-08-12,Summer,3
2022,FT,ML Engineer,235000,USD,US,United States,,,"Communication, Python, SQL",General,2022-06-09,Summer,2
2022,FT,ML Engineer,185000,USD,US,United States,,,"Communication, Python, SQL",General,2022-06-07,Summer,2
2022,FT,Cloud Database Engineer,190000,USD,US,United States,,,"Communication, Python, SQL",General,2022-06-02,Summer,2
2022,FT,Cloud Database Engineer,160000,USD,US,United States,,,"Communication, Python, SQL",General,2022-05-18,Spring,2
2022,FT,Product Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-09-12,Autumn,3
2022,FT,Data Engineer,130000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-04,Winter,1
2022,FT,Data Engineer,115000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-27,Summer,3
2022,FT,Data Scientist,75000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-01-09,Winter,1
2022,FT,Data Scientist,55000,GBP,GB,United Kingdom,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-18,Summer,2
2022,FT,Data Engineer,105000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-18,Winter,4
2022,FT,Data Engineer,70000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-25,Autumn,4
2022,FT,Machine Learning Engineer,204500,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-09-02,Autumn,3
2022,FT,Machine Learning Engineer,142200,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-07-20,Summer,3
2022,FT,Machine Learning Engineer,192000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-06-04,Summer,2
2022,FT,Machine Learning Engineer,164000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-06-02,Summer,2
2022,FT,Data Engineer,185900,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-13,Winter,1
2022,FT,Data Engineer,129300,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-09,Spring,2
2022,FT,Data Engineer,130000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-09-23,Autumn,3
2022,FT,Data Engineer,75000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-07-14,Summer,3
2022,FT,Data Science Manager,175000,USD,US,United States,,,"Communication, Python, SQL",General,2022-04-24,Spring,2
2022,FT,Data Science Manager,120000,USD,US,United States,,,"Communication, Python, SQL",General,2022-12-13,Winter,4
2022,FT,Data Engineer,167500,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-28,Autumn,4
2022,FT,Data Engineer,106500,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-09-22,Autumn,3
2022,FT,Data Analyst,75000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-09-27,Autumn,3
2022,FT,Data Analyst,60000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-23,Winter,4
2022,FT,Applied Scientist,184000,USD,US,United States,,,"Communication, Python, SQL",General,2022-04-04,Spring,2
2022,FT,Applied Scientist,142000,USD,US,United States,,,"Communication, Python, SQL",General,2022-10-12,Autumn,4
2022,FT,Data Scientist,145000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-09-07,Autumn,3
2022,FT,Data Scientist,100000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-03-04,Spring,1
2022,FT,Machine Learning Software Engineer,10000,USD,MA,,,,"Deep Learning, Git, Java, Python, Scikit-learn, System Design, TensorFlow",Technology,2022-08-25,Summer,3
2022,FT,Data Scientist,2500000,INR,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-07-15,Summer,3
2022,FT,NLP Engineer,198000,PLN,PL,Poland,,,"Communication, Python, SQL",General,2022-10-20,Autumn,4
2022,FT,Data Engineer,175000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-11,Winter,4
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-28,Spring,2
2022,FT,Data Engineer,175000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-20,Spring,2
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-20,Spring,2
2022,FT,Data Engineer,200000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-06-07,Summer,2
2022,FT,Data Engineer,145000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-04-14,Spring,2
2022,FT,Data Engineer,75000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-02-05,Winter,1
2022,FT,Data Engineer,60000,GBP,GB,United Kingdom,,,"ETL, Python, SQL, Spark",Technology,2022-07-22,Summer,3
2022,FT,Data Engineer,145000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-18,Summer,3
2022,FT,Data Engineer,100000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-06-21,Summer,2
2022,FT,Applied Scientist,192000,USD,US,United States,,,"Communication, Python, SQL",General,2022-07-19,Summer,3
2022,FT,Applied Scientist,164000,USD,US,United States,,,"Communication, Python, SQL",General,2022-01-12,Winter,1
2022,FT,Data Engineer,310000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-11,Autumn,4
2022,FT,Data Engineer,239000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-03-06,Spring,1
2022,FT,Data Analyst,120000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-17,Spring,1
2022,FT,Data Analyst,95000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-01-08,Winter,1
2022,FT,Machine Learning Engineer,145000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-10-04,Autumn,4
2022,FT,Machine Learning Engineer,135000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-09-16,Autumn,3
2022,FT,Data Engineer,100000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-18,Winter,1
2022,FT,Data Engineer,78000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-03-10,Spring,1
2022,FT,Data Engineer,70000,EUR,ES,Spain,,,"ETL, Python, SQL, Spark",Technology,2022-01-21,Winter,1
2022,FT,Data Engineer,35000,EUR,ES,Spain,,,"ETL, Python, SQL, Spark",Technology,2022-03-03,Spring,1
2022,FT,Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-12,Summer,3
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-05,Spring,2
2022,FT,Data Scientist,190000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-12,Winter,4
2022,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-28,Summer,2
2022,FT,Data Engineer,2800000,INR,IN,India,,,"ETL, Python, SQL, Spark",Technology,2022-02-14,Winter,1
2022,FT,AI Scientist,125000,USD,CO,,,,"Deep Learning, NLP, Neural Networks, Python",Technology,2022-10-02,Autumn,4
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-23,Autumn,4
2022,FT,Data Engineer,95000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-09-26,Autumn,3
2022,FT,Data Analyst,150000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-10-03,Autumn,4
2022,FT,Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-11-14,Autumn,4
2022,FT,Data Scientist,45000,EUR,ES,Spain,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-09-13,Autumn,3
2022,FT,Data Scientist,36000,EUR,ES,Spain,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-02,Summer,2
2022,FT,Data Analyst,115934,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-10-08,Autumn,4
2022,FT,Data Analyst,81666,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-20,Winter,4
2022,FT,Data Scientist,175000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-08-24,Summer,3
2022,FT,Data Scientist,140000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-02-06,Winter,1
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-07-07,Summer,3
2022,FT,Data Engineer,95000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-06,Winter,1
2022,FT,Research Engineer,249500,USD,US,United States,,,"Communication, Python, SQL",General,2022-04-22,Spring,2
2022,FT,Research Engineer,149850,USD,US,United States,,,"Communication, Python, SQL",General,2022-11-22,Autumn,4
2022,FT,Analytics Engineer,122500,USD,US,United States,,,"Communication, Python, SQL",General,2022-10-03,Autumn,4
2022,FT,Analytics Engineer,100000,USD,US,United States,,,"Communication, Python, SQL",General,2022-10-01,Autumn,4
2022,FT,Data Scientist,249500,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-07-26,Summer,3
2022,FT,Data Scientist,149850,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-11-15,Autumn,4
2022,FT,Data Analyst,55000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-04-26,Spring,2
2022,FT,Data Analyst,48000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-06-13,Summer,2
2022,FT,Research Scientist,249500,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2022-02-22,Winter,1
2022,FT,Research Scientist,149850,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2022-01-03,Winter,1
2022,FT,Computer Vision Engineer,56000,EUR,FR,France,,,"Communication, Python, SQL",General,2022-10-08,Autumn,4
2022,FT,Data Engineer,190000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-09,Winter,1
2022,FT,Data Engineer,120000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-09-01,Autumn,3
2022,FT,Data Analyst,127000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-05-01,Spring,2
2022,FT,Data Analyst,104000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-07-26,Summer,3
2022,FT,Data Scientist,210000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-03-01,Spring,1
2022,FT,Data Scientist,150000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-24,Summer,2
2022,FT,Machine Learning Engineer,210000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-11-03,Autumn,4
2022,FT,Machine Learning Engineer,150000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-06-05,Summer,2
2022,FT,Data Engineer,210000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-24,Autumn,4
2022,FT,Data Engineer,130000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-02,Winter,4
2022,FT,Data Scientist,182750,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-06-26,Summer,2
2022,FT,Data Scientist,161500,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-12-03,Winter,4
2022,FT,Data Analyst,102640,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-11-22,Autumn,4
2022,FT,Data Analyst,66100,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-08-16,Summer,3
2022,FT,Research Scientist,210000,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2022-02-16,Winter,1
2022,FT,Research Scientist,150000,USD,US,United States,,,"Data Analysis, Python, R, Statistics",Healthcare,2022-02-22,Winter,1
2022,FT,Data Engineer,198800,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-09,Winter,1
2022,FT,Data Engineer,122600,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-06-09,Summer,2
2022,FT,Data Engineer,130000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-06-09,Summer,2
2022,FT,Data Engineer,80000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-10-12,Autumn,4
2022,FT,Data Scientist,136000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-09-20,Autumn,3
2022,FT,Data Scientist,104000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-05-09,Spring,2
2022,FT,Data Analyst,150000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-03-06,Spring,1
2022,FT,Data Analyst,100000,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-09-09,Autumn,3
2022,FT,Data Engineer,160000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-15,Autumn,4
2022,FT,Data Engineer,135000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-26,Winter,1
2022,FT,Data Engineer,216000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-02-26,Winter,1
2022,FT,Data Engineer,144000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-05-20,Spring,2
2022,FT,Data Scientist,159000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-02-17,Winter,1
2022,FT,Data Scientist,130000,USD,US,United States,,,"Machine Learning, Python, SQL, Statistics",Technology,2022-02-08,Winter,1
2022,FT,Data Analyst,115934,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-12,Winter,1
2022,FT,Data Analyst,81666,USD,US,United States,,,"Excel, Power BI, SQL, Tableau",Finance,2022-02-27,Winter,1
2022,FT,Data Engineer,215000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-11-09,Autumn,4
2022,FT,Data Engineer,150000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-08-27,Summer,3
2022,FT,Machine Learning Engineer,246000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-05-16,Spring,2
2022,FT,Machine Learning Engineer,201000,USD,US,United States,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-06-14,Summer,2
2022,FT,Data Engineer,187000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-01-07,Winter,1
2022,FT,Data Engineer,153000,USD,US,United States,,,"ETL, Python, SQL, Spark",Technology,2022-12-11,Winter,4
2022,FT,Machine Learning Engineer,255000,USD,MX,Mexico,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-04-05,Spring,2
2022,FT,Machine Learning Engineer,185000,USD,MX,Mexico,,,"Deep Learning, Python, Scikit-learn, TensorFlow",Technology,2022-06-23,Summer,2
2022,FT,Data Analyst,350000,GBP,GB,United Kingdom,,,"Excel, Power BI, SQL, Tableau",Finance,2022-12-14,Winter,4
